date,id,activity,gold,iron,oil,silver,copper,aus,chn,clp,per,copper_l1,copper_l2,copper_l3,copper_l4,copper_l5,activity_l1,syp
01-12-90,12,-.453900009393692,386.2000122070313,14.05000019073486,28.44000053405762,4.192500114440918,2484.60693359375,1.298400044441223,5.235199928283691,334.9779052734375,.5285999774932861,2583.81494140625,2742.547119140625,3040.1708984375,2956.3955078125,2769.0029296875,-9.727899551391602,
01-01-91,13,.1709000021219254,366,15.02999973297119,21.84000015258789,3.825000047683716,2447.128173828125,1.283200025558472,5.235199928283691,337.2304992675781,.5394999980926514,2484.60693359375,2583.81494140625,2742.547119140625,3040.1708984375,2956.3955078125,-.453900009393692,
01-02-91,14,9.924400329589844,362.7000122070313,15.02999973297119,19.1200008392334,3.677500009536743,2447.128173828125,1.276299953460693,5.235199928283691,337.5260009765625,.5519999861717224,2447.128173828125,2484.60693359375,2583.81494140625,2742.547119140625,3040.1708984375,.1709000021219254,
01-03-91,15,17.86210060119629,355.6499938964844,15.02999973297119,19.63999938964844,3.835000038146973,2409.6494140625,1.296800017356873,5.235199928283691,340.2380065917969,.5652999877929688,2447.128173828125,2447.128173828125,2484.60693359375,2583.81494140625,2742.547119140625,9.924400329589844,
01-04-91,16,10.40740013122559,357.75,15.02999973297119,21.02000045776367,3.932499885559082,2471.37939453125,1.282899975776672,5.276700019836426,340.2840881347656,.6355000138282776,2409.6494140625,2447.128173828125,2447.128173828125,2484.60693359375,2583.81494140625,17.86210060119629,
01-05-91,17,14.24030017852783,360.3999938964844,15.02999973297119,21.07999992370605,4.132500171661377,2340.4248046875,1.291499972343445,5.325699806213379,339.9505004882813,.7982000112533569,2471.37939453125,2409.6494140625,2447.128173828125,2447.128173828125,2484.60693359375,10.40740013122559,
01-06-91,18,16.42200088500977,368.3500061035156,15.02999973297119,20.57999992370605,4.452499866485596,2218.068115234375,1.316100001335144,5.366700172424316,344.8900146484375,.8528000116348267,2340.4248046875,2471.37939453125,2409.6494140625,2447.128173828125,2447.128173828125,14.24030017852783,
01-07-91,19,7.946499824523926,362.8500061035156,15.02999973297119,21.68000030517578,4.067500114440918,2231.25537109375,1.296000003814697,5.36929988861084,348.7182922363281,.8281999826431274,2218.068115234375,2340.4248046875,2471.37939453125,2409.6494140625,2447.128173828125,16.42200088500977,
01-08-91,20,2.782900094985962,347.3999938964844,15.02999973297119,22.29999923706055,3.815000057220459,2236.186767578125,1.278300046920776,5.372499942779541,350.8900146484375,.8019000291824341,2231.25537109375,2218.068115234375,2340.4248046875,2471.37939453125,2409.6494140625,7.946499824523926,
01-09-91,21,5.889100074768066,354.8999938964844,15.02999973297119,22.22999954223633,4.135000228881836,2318.5830078125,1.259899973869324,5.386899948120117,355.6061096191406,.8037999868392944,2236.186767578125,2231.25537109375,2218.068115234375,2340.4248046875,2471.37939453125,2.782900094985962,
01-10-91,22,10.22910022735596,357.4500122070313,15.02999973297119,23.40999984741211,4.090000152587891,2360.6455078125,1.261800050735474,5.39169979095459,359.0603942871094,.9240999817848206,2318.5830078125,2236.186767578125,2231.25537109375,2218.068115234375,2340.4248046875,5.889100074768066,
01-11-91,23,10.82470035552979,366.2999877929688,15.02999973297119,21.5,4.065000057220459,2375.660400390625,1.271299958229065,5.399400234222412,364.2565002441406,1.02649998664856,2360.6455078125,2318.5830078125,2236.186767578125,2231.25537109375,2218.068115234375,10.22910022735596,
01-12-91,24,5.382100105285645,353.1499938964844,15.02999973297119,19.10000038146973,3.859999895095825,2205.91845703125,1.296700000762939,5.423200130462646,371.927490234375,1.006700038909912,2375.660400390625,2360.6455078125,2318.5830078125,2236.186767578125,2231.25537109375,10.82470035552979,
01-01-92,25,2.505300045013428,354.1000061035156,14.3100004196167,18.90999984741211,4.130000114440918,2150.57958984375,1.337599992752075,5.461800098419189,369.7508850097656,.9944999814033508,2205.91845703125,2375.660400390625,2360.6455078125,2318.5830078125,2236.186767578125,5.382100105285645,
01-02-92,26,-10.85159969329834,353.1000061035156,14.3100004196167,18.64999961853027,4.117499828338623,2208.892333984375,1.330100059509277,5.47760009765625,347.8634948730469,.9775000214576721,2150.57958984375,2205.91845703125,2375.660400390625,2360.6455078125,2318.5830078125,2.505300045013428,
01-03-92,27,-18.18120002746582,341.7000122070313,14.3100004196167,19.47999954223633,4.119999885559082,2231.785400390625,1.318199992179871,5.487100124359131,348.3440856933594,.9617999792098999,2208.892333984375,2150.57958984375,2205.91845703125,2375.660400390625,2360.6455078125,-10.85159969329834,
01-04-92,28,-21.99939918518066,336.3500061035156,14.3100004196167,20.86000061035156,3.982500076293945,2214.166748046875,1.311599969863892,5.509799957275391,346.3005065917969,1.027999997138977,2231.785400390625,2208.892333984375,2150.57958984375,2205.91845703125,2375.660400390625,-18.18120002746582,
01-05-92,29,-14.33419990539551,337.5,14.3100004196167,22.10000038146973,4.057499885559082,2219.315185546875,1.322900056838989,5.518199920654297,346.5632019042969,1.140499949455261,2214.166748046875,2231.785400390625,2208.892333984375,2150.57958984375,2205.91845703125,-21.99939918518066,
01-06-92,30,-22.34099960327148,343.3999938964844,14.3100004196167,22.06999969482422,4.025000095367432,2296.44189453125,1.323500037193298,5.489299774169922,354.9970092773438,1.185199975967407,2219.315185546875,2214.166748046875,2231.785400390625,2208.892333984375,2150.57958984375,-14.33419990539551,
01-07-92,31,-31.77009963989258,357.8500061035156,14.3100004196167,21.81999969482422,3.952500104904175,2527.284912109375,1.342100024223328,5.456399917602539,361.247802734375,1.238100051879883,2296.44189453125,2219.315185546875,2214.166748046875,2231.785400390625,2208.892333984375,-22.34099960327148,
01-08-92,32,-31.72450065612793,340,14.3100004196167,21.47999954223633,3.720000028610229,2513.469970703125,1.379699945449829,5.441699981689453,368.8648071289063,1.289499998092651,2527.284912109375,2296.44189453125,2219.315185546875,2214.166748046875,2231.785400390625,-31.77009963989258,
01-09-92,33,-33.09310150146484,349,14.3100004196167,21.72999954223633,3.765000104904175,2419.6142578125,1.384099960327148,5.504799842834473,376.0360107421875,1.376399993896484,2513.469970703125,2527.284912109375,2296.44189453125,2219.315185546875,2214.166748046875,-31.72450065612793,
01-10-92,34,-32.50130081176758,339.25,14.3100004196167,20.63999938964844,3.765000104904175,2262.45703125,1.39900004863739,5.548600196838379,373.1014099121094,1.555699944496155,2419.6142578125,2513.469970703125,2527.284912109375,2296.44189453125,2219.315185546875,-33.09310150146484,
01-11-92,35,-19.73699951171875,334.2000122070313,14.3100004196167,19.90999984741211,3.732500076293945,2161.7890625,1.449699997901917,5.613399982452393,377.6318969726563,1.621500015258789,2262.45703125,2419.6142578125,2513.469970703125,2527.284912109375,2296.44189453125,-32.50130081176758,
01-12-92,36,-7.934299945831299,332.8999938964844,14.3100004196167,19.48999977111816,3.670000076293945,2211.9501953125,1.449900031089783,5.810599803924561,380.2174987792969,1.636299967765808,2161.7890625,2262.45703125,2419.6142578125,2513.469970703125,2527.284912109375,-19.73699951171875,
01-01-93,37,-12.55840015411377,330.4500122070313,12.57999992370605,20.26000022888184,3.707499980926514,2264.214111328125,1.485900044441223,5.779600143432617,383.9255065917969,1.697499990463257,2211.9501953125,2161.7890625,2262.45703125,2419.6142578125,2513.469970703125,-7.934299945831299,
01-02-93,38,-10.39700031280518,327.6000061035156,12.57999992370605,20.55999946594238,3.567500114440918,2212.181396484375,1.464300036430359,5.787399768829346,387.9104919433594,1.758000016212463,2264.214111328125,2211.9501953125,2161.7890625,2262.45703125,2419.6142578125,-12.55840015411377,44.40625
01-03-93,39,-2.280600070953369,337.7999877929688,12.57999992370605,20.44000053405762,3.890000104904175,2152.380126953125,1.412799954414368,5.745500087738037,397.2178039550781,1.839100003242493,2212.181396484375,2264.214111328125,2211.9501953125,2161.7890625,2262.45703125,-10.39700031280518,45.1875
01-04-93,40,1.748700022697449,354.2999877929688,12.57999992370605,20.56999969482422,4.297500133514404,1953.62060546875,1.405500054359436,5.720200061798096,401.19140625,1.910500049591064,2152.380126953125,2212.181396484375,2264.214111328125,2211.9501953125,2161.7890625,-2.280600070953369,44.03125
01-05-93,41,7.827499866485596,377.4500122070313,12.57999992370605,20.01000022888184,4.712500095367432,1799.351684570313,1.431399941444397,5.739200115203857,404.9804992675781,1.965700030326843,1953.62060546875,2152.380126953125,2212.181396484375,2264.214111328125,2211.9501953125,1.748700022697449,45.21875
01-06-93,42,4.487800121307373,378.4500122070313,12.57999992370605,18.86000061035156,4.574999809265137,1857.870727539063,1.48169994354248,5.750400066375732,403.301513671875,2.003599882125854,1799.351684570313,1953.62060546875,2152.380126953125,2212.181396484375,2264.214111328125,7.827499866485596,45.0625
01-07-93,43,-6.997300148010254,401.75,12.57999992370605,17.8799991607666,5.300000190734863,1927.33984375,1.475100040435791,5.775599956512451,404.7940979003906,2.04889988899231,1857.870727539063,1799.351684570313,1953.62060546875,2152.380126953125,2212.181396484375,4.487800121307373,44.84375
01-08-93,44,-6.316100120544434,371.5499877929688,12.57999992370605,18.26000022888184,4.84250020980835,1951.071411132813,1.476199984550476,5.790599822998047,407.6585998535156,2.076200008392334,1927.33984375,1857.870727539063,1799.351684570313,1953.62060546875,2152.380126953125,-6.997300148010254,46.5625
01-09-93,45,-4.149199962615967,355.5,12.57999992370605,18.76000022888184,4.03000020980835,1858.25,1.53439998626709,5.801499843597412,408.1922912597656,2.095499992370605,1951.071411132813,1927.33984375,1857.870727539063,1799.351684570313,1953.62060546875,-6.316100120544434,45.9375
01-10-93,46,-7.697199821472168,369.6000061035156,12.57999992370605,16.90999984741211,4.402500152587891,1646.999877929688,1.512899994850159,5.801300048828125,412.5885009765625,2.141499996185303,1858.25,1951.071411132813,1927.33984375,1857.870727539063,1799.351684570313,-4.149199962615967,46.84375
01-11-93,47,-13.27810001373291,370.8999938964844,12.57999992370605,15.53999996185303,4.46750020980835,1632.568115234375,1.504400014877319,5.808599948883057,412.5024108886719,2.168999910354614,1646.999877929688,1858.25,1951.071411132813,1927.33984375,1857.870727539063,-7.697199821472168,46.34375
01-12-93,48,-18.4557991027832,391.75,12.57999992370605,14.1899995803833,5.114999771118164,1723.625122070313,1.484599947929382,5.821000099182129,425.7343139648438,2.163199901580811,1632.568115234375,1646.999877929688,1858.25,1951.071411132813,1927.33984375,-13.27810001373291,46.59375
01-01-94,49,-18.94169998168945,377.8999938964844,11.44999980926514,15.27999973297119,5.057499885559082,1807.071411132813,1.436599969863892,8.72189998626709,430.4451904296875,2.17519998550415,1723.625122070313,1632.568115234375,1646.999877929688,1858.25,1951.071411132813,-18.4557991027832,48.21875
01-02-94,50,-25.02029991149902,381.5499877929688,11.44999980926514,14.48999977111816,5.242499828338623,1865.074951171875,1.396499991416931,8.724900245666504,428.6914978027344,2.177000045776367,1807.071411132813,1723.625122070313,1632.568115234375,1646.999877929688,1858.25,-18.94169998168945,46.8125
01-03-94,51,-25.64889907836914,389.2000122070313,11.44999980926514,14.80000019073486,5.735000133514404,1913.173950195313,1.406700015068054,8.724100112915039,430.4516906738281,2.173199892044067,1865.074951171875,1807.071411132813,1723.625122070313,1632.568115234375,1646.999877929688,-25.02029991149902,44.59375
01-04-94,52,-13.42570018768311,376.4500122070313,11.44999980926514,16.97999954223633,5.28000020980835,1881.368530273438,1.39740002155304,8.725099563598633,424.4714965820313,2.18149995803833,1913.173950195313,1865.074951171875,1807.071411132813,1723.625122070313,1632.568115234375,-25.64889907836914,45.09375
01-05-94,53,-.5267000198364258,387.6000061035156,11.44999980926514,18.03000068664551,5.494999885559082,2144.5,1.380599975585938,8.68589973449707,424.6982116699219,2.188600063323975,1881.368530273438,1913.173950195313,1865.074951171875,1807.071411132813,1723.625122070313,-13.42570018768311,45.8125
01-06-94,54,-9.858799934387207,388.25,11.44999980926514,19.3700008392334,5.25,2363.091064453125,1.364400029182434,8.683600425720215,420.6789855957031,2.190500020980835,2144.5,1881.368530273438,1913.173950195313,1865.074951171875,1807.071411132813,-.5267000198364258,44.46875
01-07-94,55,-5.88070011138916,384,11.44999980926514,20.30999946594238,5.292500019073486,2447.238037109375,1.362200021743774,8.660499572753906,420.4942932128906,2.200000047683716,2363.091064453125,2144.5,1881.368530273438,1913.173950195313,1865.074951171875,-9.858799934387207,45.90625
01-08-94,56,-.6373999714851379,385.75,11.44999980926514,17.55999946594238,5.357500076293945,2409.75,1.351199984550476,8.607199668884277,419.4299926757813,2.233200073242188,2447.238037109375,2363.091064453125,2144.5,1881.368530273438,1913.173950195313,-5.88070011138916,47.65625
01-09-94,57,3.038000106811523,394.8500061035156,11.44999980926514,18.38999938964844,5.619999885559082,2504.841064453125,1.347699999809265,8.558099746704102,414.8689880371094,2.259099960327148,2409.75,2447.238037109375,2363.091064453125,2144.5,1881.368530273438,-.6373999714851379,46.171875
01-10-94,58,19.375,383.8500061035156,11.44999980926514,18.18000030517578,5.34499979019165,2546.023681640625,1.355200052261353,8.549200057983398,412.2139892578125,2.237600088119507,2504.841064453125,2409.75,2447.238037109375,2363.091064453125,2144.5,3.038000106811523,47.484375
01-11-94,59,22.21559906005859,383.1000061035156,11.44999980926514,18.05999946594238,5.074999809265137,2803.54541015625,1.324699997901917,8.536999702453613,413.4509887695313,2.196199893951416,2546.023681640625,2504.841064453125,2409.75,2447.238037109375,2363.091064453125,19.375,45.59375
01-12-94,60,28.97960090637207,383.25,11.44999980926514,17.77000045776367,4.849999904632568,2980.699951171875,1.292199969291687,8.503299713134766,402.2300109863281,2.144799947738647,2803.54541015625,2546.023681640625,2504.841064453125,2409.75,2447.238037109375,22.21559906005859,45.5625
01-01-95,61,30.07550048828125,374.8999938964844,12.27000045776367,18.35000038146973,4.697500228881836,3003.261962890625,1.307700037956238,8.460800170898438,405.7781982421875,2.194099903106689,2980.699951171875,2803.54541015625,2546.023681640625,2504.841064453125,2409.75,28.97960090637207,47.09375
01-02-95,62,28.62750053405762,376.3999938964844,12.27000045776367,18.57999992370605,4.489999771118164,2870.4501953125,1.34280002117157,8.455300331115723,412.1394958496094,2.216500043869019,3003.261962890625,2980.699951171875,2803.54541015625,2546.023681640625,2504.841064453125,30.07550048828125,49.015625
01-03-95,63,38.44419860839844,392,12.27000045776367,19.18000030517578,5.159999847412109,2919.674072265625,1.361500024795532,8.448300361633301,410.4573974609375,2.258300065994263,2870.4501953125,3003.261962890625,2980.699951171875,2803.54541015625,2546.023681640625,28.62750053405762,50.109375
01-04-95,64,40.99739837646484,389.75,12.27000045776367,20.3799991607666,5.827499866485596,2894.888916015625,1.359400033950806,8.442099571228027,394.3283996582031,2.262799978256226,2919.674072265625,2870.4501953125,3003.261962890625,2980.699951171875,2803.54541015625,38.44419860839844,51.59375
01-05-95,65,40.56560134887695,384.2999877929688,12.27000045776367,18.79999923706055,5.295000076293945,2771.5712890625,1.375100016593933,8.336999893188477,377.17138671875,2.253599882125854,2894.888916015625,2919.674072265625,2870.4501953125,3003.261962890625,2980.699951171875,40.99739837646484,53.640625
01-06-95,66,29.09930038452148,387.0499877929688,12.27000045776367,17.39999961853027,5.327499866485596,2987.681884765625,1.389700055122375,8.320599555969238,373.5880126953125,2.246700048446655,2771.5712890625,2894.888916015625,2919.674072265625,2870.4501953125,3003.261962890625,40.56560134887695,54.40625
01-07-95,67,27.32229995727539,383.3500061035156,12.27000045776367,17.55999946594238,5.097499847412109,3076.4501953125,1.373800039291382,8.320699691772461,378.068115234375,2.234999895095825,2987.681884765625,2771.5712890625,2894.888916015625,2919.674072265625,2870.4501953125,29.09930038452148,56.15625
01-08-95,68,33.15620040893555,382.3500061035156,12.27000045776367,17.88999938964844,5.322500228881836,3040.13623046875,1.34879994392395,8.325300216674805,387.2741088867188,2.243599891662598,3076.4501953125,2987.681884765625,2771.5712890625,2894.888916015625,2919.674072265625,27.32229995727539,56.40625
01-09-95,69,29.33539962768555,384,12.27000045776367,17.54000091552734,5.527500152587891,2910.425048828125,1.326799988746643,8.337400436401367,394.5628051757813,2.250499963760376,3040.13623046875,3076.4501953125,2987.681884765625,2771.5712890625,2894.888916015625,33.15620040893555,58.484375
01-10-95,70,13.42570018768311,382.6499938964844,12.27000045776367,17.67000007629395,5.360000133514404,2810.068115234375,1.320999979972839,8.335300445556641,406.6170959472656,2.261100053787231,2910.425048828125,3040.13623046875,3076.4501953125,2987.681884765625,2771.5712890625,29.33539962768555,58.3125
01-11-95,71,9.780599594116211,387.7999877929688,12.27000045776367,18.23999977111816,5.179999828338623,2981.618896484375,1.341699957847595,8.333399772644043,412.3095092773438,2.318399906158447,2810.068115234375,2910.425048828125,3040.13623046875,3076.4501953125,2987.681884765625,13.42570018768311,60.90625
01-12-95,72,7.861899852752686,387,12.27000045776367,19.55999946594238,5.142499923706055,2918.210693359375,1.350399971008301,8.335000038146973,408.9841918945313,2.329299926757813,2981.618896484375,2810.068115234375,2910.425048828125,3040.13623046875,3076.4501953125,9.780599594116211,61.484375
01-01-96,73,2.838900089263916,405.5499877929688,12.97000026702881,17.75,5.519999980926514,2605,1.348299980163574,8.338399887084961,408.5317993164063,2.354300022125244,2918.210693359375,2981.618896484375,2810.068115234375,2910.425048828125,3040.13623046875,7.861899852752686,63.671875
01-02-96,74,-4.769700050354004,400.6499938964844,12.97000026702881,19.59000015258789,5.522500038146973,2544.666748046875,1.323500037193298,8.333800315856934,410.9656982421875,2.35890007019043,2605,2918.210693359375,2981.618896484375,2810.068115234375,2910.425048828125,2.838900089263916,63.875
01-03-96,75,-8.54539966583252,396.3500061035156,12.97000026702881,21.47999954223633,5.517499923706055,2563.349853515625,1.296300053596497,8.349499702453613,411.5466918945313,2.359800100326538,2544.666748046875,2605,2918.210693359375,2981.618896484375,2810.068115234375,-4.769700050354004,64.6875
01-04-96,76,-3.762700080871582,391.2999877929688,12.97000026702881,21.15999984741211,5.277500152587891,2594.175048828125,1.272799968719482,8.351499557495117,408.4248046875,2.368499994277954,2563.349853515625,2544.666748046875,2605,2918.210693359375,2981.618896484375,-8.54539966583252,65.390625
01-05-96,77,-6.577300071716309,390.5499877929688,12.97000026702881,19.73999977111816,5.335000038146973,2658.761962890625,1.254699945449829,8.347900390625,406.2304992675781,2.414000034332275,2594.175048828125,2563.349853515625,2544.666748046875,2605,2918.210693359375,-3.762700080871582,66.875
01-06-96,78,-17.25779914855957,382,12.97000026702881,20.93000030517578,5.025000095367432,2177.60009765625,1.2639000415802,8.342399597167969,409.8468017578125,2.444799900054932,2658.761962890625,2594.175048828125,2563.349853515625,2544.666748046875,2605,-6.577300071716309,67.109375
01-07-96,79,-30.18889999389648,385.2999877929688,12.97000026702881,20.47999954223633,5.112500190734863,1983.934814453125,1.266299962997437,8.340900421142578,410.7229919433594,2.449199914932251,2177.60009765625,2658.761962890625,2594.175048828125,2563.349853515625,2544.666748046875,-17.25779914855957,64.09375
01-08-96,80,-33.05519866943359,386.4500122070313,12.97000026702881,22.26000022888184,5.195000171661377,2017.857177734375,1.277099967002869,8.337900161743164,411.1004943847656,2.470299959182739,1983.934814453125,2177.60009765625,2658.761962890625,2594.175048828125,2563.349853515625,-30.18889999389648,65.328125
01-09-96,81,-38.50199890136719,379,12.97000026702881,24.18000030517578,4.880000114440918,1935.071411132813,1.261399984359741,8.334099769592285,411.8443908691406,2.495800018310547,2017.857177734375,1983.934814453125,2177.60009765625,2658.761962890625,2594.175048828125,-33.05519866943359,68.625
01-10-96,82,-29.21080017089844,379.5,12.97000026702881,23.20999908447266,4.824999809265137,1960.195678710938,1.262899994850159,8.329899787902832,415.5526123046875,2.559999942779541,1935.071411132813,2017.857177734375,1983.934814453125,2177.60009765625,2658.761962890625,-38.50199890136719,70.84375
01-11-96,83,-4.741499900817871,371.2999877929688,12.97000026702881,23.75,4.742499828338623,2215.4287109375,1.254999995231628,8.329400062561035,420.0299987792969,2.588599920272827,1960.195678710938,1935.071411132813,2017.857177734375,1983.934814453125,2177.60009765625,-29.21080017089844,76.015625
01-12-96,84,-2.305099964141846,369.25,12.97000026702881,25.93000030517578,4.797500133514404,2264.59521484375,1.255300045013428,8.329000473022461,422.4100036621094,2.587500095367432,2215.4287109375,1960.195678710938,1935.071411132813,2017.857177734375,1983.934814453125,-4.741499900817871,73.84375
01-01-97,85,-3.957799911499023,345.5,13.03999996185303,24.14999961853027,4.957499980926514,2427.272705078125,1.28600001335144,8.326000213623047,423.793212890625,2.629899978637695,2264.59521484375,2215.4287109375,1960.195678710938,1935.071411132813,2017.857177734375,-2.305099964141846,78.40625
01-02-97,86,-5.637100219726563,358.6000061035156,13.03999996185303,20.29999923706055,5.252500057220459,2406.631591796875,1.302600026130676,8.322699546813965,416.1914978027344,2.642499923706055,2427.272705078125,2264.59521484375,2215.4287109375,1960.195678710938,1935.071411132813,-3.957799911499023,79.15625
01-03-97,87,-3.196199893951416,348.1499938964844,13.03999996185303,20.42000007629395,5.130000114440918,2420.18408203125,1.269799947738647,8.325799942016602,414.0530090332031,2.637200117111206,2406.631591796875,2427.272705078125,2264.59521484375,2215.4287109375,1960.195678710938,-5.637100219726563,75.375
01-04-97,88,-9.479599952697754,340.1499938964844,13.03999996185303,20.17000007629395,4.662499904632568,2389.318115234375,1.284199953079224,8.325699806213379,417.5799865722656,2.665199995040894,2420.18408203125,2406.631591796875,2427.272705078125,2264.59521484375,2215.4287109375,-3.196199893951416,80.09375
01-05-97,89,-16.91500091552734,345.6000061035156,13.03999996185303,20.88999938964844,4.857500076293945,2513.2998046875,1.290199995040894,8.32289981842041,418.60888671875,2.66729998588562,2389.318115234375,2420.18408203125,2406.631591796875,2427.272705078125,2264.59521484375,-9.479599952697754,85.15625
01-06-97,90,-17.40769958496094,334.5499877929688,13.03999996185303,19.84000015258789,4.715000152587891,2611.28564453125,1.325899958610535,8.322400093078613,417.4151916503906,2.658799886703491,2513.2998046875,2389.318115234375,2420.18408203125,2406.631591796875,2427.272705078125,-16.91500091552734,88.3125
01-07-97,91,-12.23799991607666,326.3500061035156,13.03999996185303,20.1299991607666,4.382500171661377,2449.19580078125,1.347699999809265,8.316200256347656,416.6083068847656,2.654500007629395,2611.28564453125,2513.2998046875,2389.318115234375,2420.18408203125,2406.631591796875,-17.40769958496094,95.3125
01-08-97,92,-15.81519985198975,325.3500061035156,13.03999996185303,19.6200008392334,4.724999904632568,2250.10009765625,1.350600004196167,8.318699836730957,414.8525085449219,2.656500101089478,2449.19580078125,2611.28564453125,2513.2998046875,2389.318115234375,2420.18408203125,-12.23799991607666,90.375
01-09-97,93,-15.66699981689453,332.1000061035156,13.03999996185303,21.15999984741211,5.167500019073486,2104.3095703125,1.38289999961853,8.317099571228027,414.8988952636719,2.64709997177124,2250.10009765625,2449.19580078125,2611.28564453125,2513.2998046875,2389.318115234375,-15.81519985198975,94.375
01-10-97,94,-13.62759971618652,311.3999938964844,13.03999996185303,21.09000015258789,4.815000057220459,2050.695556640625,1.389500021934509,8.31350040435791,414.4129943847656,2.66569995880127,2104.3095703125,2250.10009765625,2449.19580078125,2611.28564453125,2513.2998046875,-15.66699981689453,92.0625
01-11-97,95,-20.38310050964355,296.7999877929688,13.03999996185303,19.15999984741211,5.297500133514404,1918.499877929688,1.438199996948242,8.31089973449707,424.9574890136719,2.723200082778931,2050.695556640625,2104.3095703125,2250.10009765625,2449.19580078125,2611.28564453125,-13.62759971618652,95.625
01-12-97,96,-20.44169998168945,290.2000122070313,13.03999996185303,17.65999984741211,5.994999885559082,1761.452392578125,1.510800004005432,8.309900283813477,438.2894897460938,2.720000028610229,1918.499877929688,2050.695556640625,2104.3095703125,2250.10009765625,2449.19580078125,-20.38310050964355,97.0625
01-01-98,97,-27.01070022583008,304.8500061035156,13.40999984741211,17.21999931335449,6.047500133514404,1687.599975585938,1.523000001907349,8.309399604797363,453.3890075683594,2.746700048446655,1761.452392578125,1918.499877929688,2050.695556640625,2104.3095703125,2250.10009765625,-20.44169998168945,98.3125
01-02-98,98,-42.85359954833984,297.3999938964844,13.40999984741211,15.44999980926514,6.369999885559082,1664,1.482800006866455,8.30720043182373,448.531005859375,2.801500082015991,1687.599975585938,1761.452392578125,1918.499877929688,2050.695556640625,2104.3095703125,-27.01070022583008,105.125
01-03-98,99,-35.82310104370117,301,13.40999984741211,15.76000022888184,6.34499979019165,1747.1591796875,1.493399977684021,8.307600021362305,452.5314025878906,2.808599948883057,1664,1687.599975585938,1761.452392578125,1918.499877929688,2050.695556640625,-42.85359954833984,109.9375
01-04-98,100,-42.74850082397461,310.7000122070313,13.40999984741211,15.17000007629395,6.215000152587891,1800.125122070313,1.532999992370605,8.305800437927246,453.7432861328125,2.822000026702881,1747.1591796875,1664,1687.599975585938,1761.452392578125,1918.499877929688,-35.82310104370117,111.34375
01-05-98,101,-43.13510131835938,293.6000061035156,13.40999984741211,15.21000003814697,4.957499980926514,1731.657958984375,1.58430004119873,8.30840015411377,453.4158020019531,2.845599889755249,1800.125122070313,1747.1591796875,1664,1687.599975585938,1761.452392578125,-42.74850082397461,109.03125
01-06-98,102,-52.04460144042969,296.2999877929688,13.40999984741211,14.28999996185303,5.357500076293945,1656.59521484375,1.654000043869019,8.310000419616699,456.18798828125,2.908799886703491,1731.657958984375,1800.125122070313,1747.1591796875,1664,1687.599975585938,-43.13510131835938,113.3125
01-07-98,103,-58.69039916992188,288.8500061035156,13.40999984741211,14.22000026702881,5.525000095367432,1655.666748046875,1.618100047111511,8.310000419616699,464.6412963867188,2.922399997711182,1656.59521484375,1731.657958984375,1800.125122070313,1747.1591796875,1664,-52.04460144042969,111.78125
01-08-98,104,-63.65190124511719,273.3999938964844,13.40999984741211,13.26000022888184,4.784999847412109,1619.925048828125,1.698400020599365,8.310000419616699,471.2551879882813,2.963900089263916,1655.666748046875,1656.59521484375,1731.657958984375,1800.125122070313,1747.1591796875,-58.69039916992188,96
01-09-98,105,-54.80519866943359,293.8500061035156,13.40999984741211,16.15999984741211,5.385000228881836,1646.772705078125,1.698099970817566,8.305500030517578,470.49951171875,3.045000076293945,1619.925048828125,1655.666748046875,1656.59521484375,1731.657958984375,1800.125122070313,-63.65190124511719,101.75
01-10-98,106,-42.80089950561523,292.2999877929688,13.40999984741211,14.43000030517578,5.054999828338623,1585.499877929688,1.618399977684021,8.277799606323242,463.6018981933594,3.052799940109253,1646.772705078125,1619.925048828125,1655.666748046875,1656.59521484375,1731.657958984375,-54.80519866943359,110
01-11-98,107,-45.33119964599609,294.7000122070313,13.40999984741211,11.23999977111816,4.925000190734863,1573.724975585938,1.575099945068359,8.277799606323242,463.2561950683594,3.096199989318848,1585.499877929688,1646.772705078125,1619.925048828125,1655.666748046875,1656.59521484375,-42.80089950561523,116.125
01-12-98,108,-57.53200149536133,287.7999877929688,13.40999984741211,12.05000019073486,5.005000114440918,1475.763061523438,1.617599964141846,8.277999877929688,472.3869934082031,3.138999938964844,1573.724975585938,1585.499877929688,1646.772705078125,1619.925048828125,1655.666748046875,-45.33119964599609,123.3125
01-01-99,109,-63.11980056762695,285.3999938964844,11.93000030517578,12.51000022888184,5.237500190734863,1432,1.582299947738647,8.278900146484375,475.6814880371094,3.253999948501587,1475.763061523438,1573.724975585938,1585.499877929688,1646.772705078125,1619.925048828125,-57.53200149536133,127.65625
01-02-99,110,-58.92729949951172,287.0499877929688,11.93000030517578,12.28999996185303,5.579999923706055,1412.949951171875,1.562700033187866,8.27810001373291,493.448486328125,3.398499965667725,1432,1475.763061523438,1573.724975585938,1585.499877929688,1646.772705078125,-63.11980056762695,123.5625
01-03-99,111,-44.26599884033203,279.4500122070313,11.93000030517578,16.76000022888184,5.025000095367432,1378.477294921875,1.585299968719482,8.279199600219727,492.4843139648438,3.381799936294556,1412.949951171875,1432,1475.763061523438,1573.724975585938,1585.499877929688,-58.92729949951172,128.375
